"weight","idlist","id","waiting time","duration","total request","priority","completed jobs"
5.5584300697814E-9,3469,3657,2.8000004,3.454699759094228,223,3,19
5.209591897673406E-9,3478,2362,15.9999895,6.022186911653812,424,2,41
5.151025958623315E-9,3487,3553,4.2000003,3.43622774154757,333,1,16
5.798344600769453E-9,3496,3395,5.7999988,5.309333184819256,856,1,5
5.361414057324716E-9,3505,3432,5.599999,3.943874087947064,61,2,94
5.479517743191051E-9,3514,2352,16.59999,15.19663551654089,518,1,5
5.256498675159184E-9,3523,995,30.200043,19.754426637643505,49,3,77
5.627984955627982E-9,3532,3136,8.799996,4.879530590641955,985,3,15
5.464529351523663E-9,3540,3016,9.999995,26.563895459699992,582,3,1
5.921628784260452E-9,3548,3197,8.399997,2.4985249673553387,506,1,50
5.5644446318322415E-9,3557,2050,20.000004,7.690515163319301,220,1,45
5.8110076029678155E-9,3566,3742,3.2000005,23.07441792756664,1,2,36
5.7327595874599455E-9,3575,3000,10.599995,6.1652405055181925,56,1,81
6.008732717077998E-9,3584,3530,5.599999,15.490780898999255,8,3,44
5.963698818399962E-9,3593,2656,14.399991,6.955009428598909,942,3,16
6.090154664583718E-9,3602,1929,21.80001,18.28425404606444,522,1,5
3.334367088317106E-8,3611,4006,1.0,2.660725402406012,30,3,22
6.257318876816028E-9,3620,3904,2.2000003,7.962200525883233,616,3,1
6.222315827862532E-9,3629,1682,24.40002,10.975746445766806,239,2,37
7.4071706510385165E-9,3638,3792,3.6000006,1.2386550054678005,363,2,75
6.200597227094403E-9,3647,1259,29.000038,27.971968762681694,71,2,23
6.271835317447182E-9,3656,3248,9.199996,7.037940146940189,379,3,17
6.1898381846599075E-9,3665,3999,1.6000001,3.1697645108631276,706,3,4
6.358430439325147E-9,3674,1658,25.400024,5.433321252054911,464,2,81
6.300990631338084E-9,3683,2810,13.799992,11.314449519471259,452,3,11
6.3535661965157226E-9,3692,482,37.40007,29.312615395722492,633,3,6
6.322482266970558E-9,3701,1312,29.000038,4.460522837792957,900,2,82
6.875770797543E-9,3709,3630,5.9999986,11.111847195915372,774,3,2
6.556314832968676E-9,3718,2321,19.0,7.136847617475784,319,2,44
4.774766972220389E-8,3727,4137,1.0,0.18338160836073059,276,3,38
7.0618957352806184E-9,3739,3641,6.1999984,2.1918702444768012,864,3,37
7.478128939750747E-9,3755,3406,8.599997,6.706869483012562,357,2,14
7.844964739455839E-9,3764,3689,5.9999986,51.41457881090011,1,3,21
7.142648000446953E-9,3773,2831,14.599991,4.03165446347366,261,1,73
7.361701561982071E-9,3782,2456,18.599998,35.944396135088475,28,3,18
7.19096849031511E-9,3791,1942,23.600018,22.873003792537556,23,2,57
8.318042642624528E-9,3800,3872,4.6,22.908048911255314,139,2,1
7.26699654087041E-9,3809,2664,16.59999,19.49023236668905,51,3,29
8.493897341374468E-9,3818,4229,1.2,1.5332323486237907,328,3,17
7.710393348191924E-9,3827,3580,7.599997,1.5346066590906515,892,2,74
7.524083250449076E-9,3836,1764,26.000027,58.021892969777944,371,2,1
8.225610171767483E-8,3845,4269,1.0,0.26948130372418266,808,1,7
7.408651175032508E-9,3854,1609,27.800034,11.874298550315402,540,3,22
7.367465791772808E-9,3863,3085,12.999992,9.078244965091528,695,3,10
7.473475468619919E-9,3872,3711,6.9999976,20.42752711114453,142,1,2
5.135051762638144E-6,3881,4308,1.0,0.2135317280458603,240,3,6
8.866723641559217E-9,3890,4182,2.4000003,1.1229443063006581,284,3,66
7.616722732153858E-9,3899,4064,3.6000006,1.9804373382699403,818,3,22
7.814453225760097E-9,3908,3211,12.399993,25.376346614162888,3,2,86
7.732600220127689E-9,3917,2057,24.00002,4.016293508026724,823,1,57
8.382822336173215E-9,3926,3727,7.399997,14.601331154686358,145,1,4
8.051890135400334E-9,3935,2853,16.19999,3.665504568386548,573,3,79
8.385091964882017E-9,3944,3205,12.799993,18.424263909999148,19,2,39
8.035229605175318E-9,3953,2795,16.799992,24.6338704307766,72,1,9
8.257934603579746E-9,3962,3062,14.399991,60.61929566168646,37,2,3
8.20536323176149E-9,3971,1488,30.200043,10.46817768619393,494,3,32
8.396812828702296E-9,3980,2639,18.8,13.972037276203087,151,3,25
8.21377270464048E-9,3989,1080,34.60006,9.463920888077228,333,1,41
6.289001930870952E-7,3998,4431,1.2,0.27286681192624684,27,2,74
8.637473566067826E-9,4007,3444,10.999994,2.5375120037744066,535,2,77
8.983098084788901E-9,4016,3680,8.799996,3.110560100075359,323,2,58
8.613192473920598E-9,4025,2291,22.800014,17.738304069972504,719,2,5
8.913365065797404E-9,4034,2648,19.400002,8.232487357277636,375,3,32
8.6358844656347E-9,4043,1514,30.800045,14.856072888643817,442,1,12
7.110524348905506E-7,4052,4495,1.2,0.9409297547646766,266,1,4
8.946205301427827E-9,4061,4065,5.399999,1.7696311318584983,721,1,31
9.118640627175088E-9,4070,2109,25.200024,14.852301251719704,60,2,58
9.08833772742018E-9,4079,2605,20.200005,13.321829352484649,258,3,19
9.203439864871796E-9,4088,2262,23.800018,51.07787185035461,469,3,1
9.201211407443354E-9,4097,2260,23.800018,20.337732727290565,133,2,16
9.225334287516027E-9,4106,2204,24.600021,6.492475278352293,823,3,36
9.128190300103103E-9,4115,1580,31.000046,9.327349436809,433,2,37
9.277628132619604E-9,4124,1934,27.600033,9.337808277231042,247,1,37
9.256699458682065E-9,4133,836,38.600075,37.80757314546255,633,1,2
9.594389069867186E-9,4142,3152,15.59999,7.193212691337449,565,3,21
9.223313277365789E-9,4151,920,38.000072,19.59616851287116,960,1,5
9.474714972099946E-9,4160,3090,16.39999,32.04767755714978,132,2,4
9.356027275591541E-9,4169,885,38.400074,76.50800984571845,6,3,38
9.763847580713477E-9,4178,3963,7.799997,35.43511515630131,75,3,2
9.495054700835619E-9,4187,368,43.800095,22.684232848688936,46,1,54
1.021624257243103E-8,4196,3807,9.599996,2.068839741410976,489,2,91
9.65960487516048E-9,4205,1057,37.20007,10.561121303650093,363,2,43
1.001831711696543E-8,4214,4117,6.599998,81.96804759827575,13,2,1
9.863567647284401E-9,4223,2165,26.200027,38.8457932075727,573,1,1
1.0216573964225472E-8,4232,3441,13.599992,9.010228185450531,62,2,56
9.992364416381501E-9,4251,1519,33.200054,20.477445438413493,909,3,6
1.0475266879160152E-8,4260,4125,6.9999976,2.380516522797771,704,2,34
1.0183952361093436E-8,4269,3818,9.999995,27.352805178683415,399,3,1
1.0103253930449214E-8,4278,2305,25.200024,13.481413537628775,63,3,75
1.0059078217962092E-8,4287,463,43.800095,12.471203666122502,380,2,38
1.0046089060614622E-8,4296,3297,15.19999,7.330464765453872,187,1,30
1.0025416334138352E-8,4305,2144,26.80003,7.073431308732636,166,1,78
9.949501209656754E-9,4314,2243,25.800026,22.915120541251056,845,2,3
2.5883488024702496E-8,4323,4791,1.0,2.890271348833684,144,2,5
9.873466577449597E-9,4332,900,39.400078,9.63379296035333,364,3,64
9.813369348942912E-9,4341,3148,16.799992,3.5499187005650272,485,2,79
9.782523717156705E-9,4350,398,44.400097,7.245680335081096,597,1,55
9.368815453817466E-9,4359,295,45.4001,69.06057038046401,373,3,2
9.35051288349264E-9,4368,1012,38.200073,9.839538541267792,948,1,18
1.8434897528338527E-7,4377,4855,1.0,0.8542376686522787,292,1,6
1.439704777277224E-8,4386,4862,1.0,1.2343980844470335,462,3,12
5.861951196712159E-8,4395,4875,1.0,0.9189663892569101,30,3,86
9.315176799650031E-9,4404,1953,28.800037,5.302305982687173,982,1,36
9.279509714452058E-9,4412,3915,8.999996,5.118276408093895,103,3,71
9.224674952772203E-9,4421,188,46.400105,21.951296803947983,898,3,9
8.891080250976665E-9,4430,2705,21.200008,5.828694971959475,260,2,77
8.822325235644765E-9,4439,1552,32.800053,19.75053391049006,195,1,15
8.801969791146605E-9,4448,856,39.80008,8.736448201564686,819,2,36
8.744671682558385E-9,4457,1244,35.800064,30.446723789117218,219,3,11
8.631847613779178E-9,4466,2965,18.599998,11.441323906192947,938,3,8
8.562855074074107E-9,4475,2515,23.200016,32.760169266311415,30,2,22
8.560087615460237E-9,4484,1106,37.20007,40.62103483705999,80,1,10
8.474450012019192E-9,4493,161,46.800106,73.18864736601093,4,1,49
8.382974357778938E-9,4502,1492,33.400055,31.54550830815009,234,3,9
8.353913991092402E-9,4511,2691,21.40001,4.959703552492422,836,2,42
8.277868998786689E-9,4520,865,39.60008,35.86400971421059,484,3,5
8.2127034727628E-9,4529,737,41.000084,13.040447999200952,736,3,24
8.194850047097676E-9,4538,3559,12.599993,4.477559736712532,433,2,41
1.4273425808301944E-8,4547,5040,1.0,1.3009203913020417,988,3,6
8.194018401914885E-9,4556,2360,24.600021,17.0513510145167,740,2,6
8.036431767634165E-9,4565,3245,15.79999,14.857805628927956,57,2,33
7.950168240167632E-9,4574,4179,6.399998,3.2823323552325294,165,1,46
7.86814304681046E-9,4583,4476,3.4000006,15.743627974467596,35,3,6
7.845436919058101E-9,4592,4571,2.6000004,0.6849865238819448,917,2,41
7.720471179759753E-9,4601,4103,7.1999974,4.778214709092038,911,3,11
7.707131696565313E-9,4610,2400,24.20002,4.741629788454329,798,2,58
7.622703470213227E-9,4619,1046,37.80007,29.3168497629192,765,1,3
7.564253282893447E-9,4628,1183,36.400066,32.23239238259853,905,1,2
7.541065824352029E-9,4637,2854,19.800003,6.186024578880813,700,1,23
7.497509075609304E-9,4646,2553,22.800014,4.605953795163755,555,2,76
7.471489156856261E-9,4655,523,43.200092,11.121997932458992,876,1,20
7.459021041593433E-9,4664,2054,27.800034,7.297700486632563,250,1,63
3.997663267560553E-7,4673,5187,1.0,0.3018116654868288,673,1,4
7.39889348764001E-9,4692,94,47.40011,18.887677379707412,125,3,65
1.3452872800538945E-8,4701,5212,1.0,0.09396896653255671,444,2,48
7.372762916536925E-9,4710,48,47.80011,53.49089241637549,16,1,33
7.333115639759934E-9,4719,1529,33.000053,30.018352360356367,119,2,15
7.293098855375837E-9,4728,486,43.400093,10.060369607852893,967,3,35
7.284339555399791E-9,4737,895,39.400078,19.21484933594421,156,3,41
3.6889919776837765E-7,4746,5263,1.0,0.36149184008392665,21,1,63
7.26202589903087E-9,4755,3340,14.799991,6.576672239494676,218,3,55
7.2555069989716215E-9,4764,2379,24.40002,2.924530737850428,988,1,91
7.229861818534842E-9,4773,9,48.400112,13.653962787374411,240,3,72
7.2154939560176E-9,4782,3037,17.799995,19.719896769795714,522,2,4
8.604402800906358E-6,4791,5316,1.0,0.5497941505756252,9,2,37
7.20061650265648E-9,4800,2421,24.00002,4.43380834681503,651,3,92
7.1672532481193605E-9,4809,615,42.20009,7.836110892648579,363,2,99
7.156802326806401E-9,4818,1853,29.800041,7.8322854888661295,201,1,74
7.145229113321184E-9,4827,948,38.800076,19.908986887974663,29,1,93
7.117773688487503E-9,4836,1188,36.400066,24.710280901998786,120,3,29
7.073627919023105E-9,4845,538,43.00009,29.74795630129396,235,2,13
7.060186434076927E-9,4854,739,41.000084,8.246208134647798,300,1,77
7.0471850900554035E-9,4863,1713,31.200047,48.1613681652983,68,3,11
7.034979336109501E-9,4872,3383,14.399991,3.2144383829869105,610,3,85
6.9836295775942804E-9,4881,2023,28.000034,61.163741282490925,477,3,1
6.973882297160647E-9,4890,2300,25.200024,4.210228139289441,643,2,94
6.967186005262073E-9,4899,840,40.00008,12.498822607756074,842,3,24
6.94182702440294E-9,4908,978,38.600075,51.87703026125507,88,2,9
6.839668404956977E-9,4917,1047,37.80007,24.48361303965659,84,3,42
6.77774444154631E-9,4926,2610,22.200012,6.562852253541054,224,3,98
6.739840754698691E-9,4935,4164,6.599998,12.265705751653638,12,1,38
6.6333269029297634E-9,4944,1472,33.600056,21.820776937592328,932,1,4
6.598806943862177E-9,4953,2586,22.400013,16.09590093476294,269,1,11
6.536597572260517E-9,4962,3174,16.59999,15.908137857624657,65,3,36
6.509240331506965E-9,4971,313,45.2001,91.03793512499838,381,2,1
6.509015210366751E-9,4980,1945,28.800037,32.841710559807964,9,1,64
6.401858226197741E-9,4989,2043,27.800034,7.623590439733925,542,2,44
6.3597653723734505E-9,4998,1156,36.800068,15.680500772368601,157,2,48
6.347391990829239E-9,5007,216,46.200104,17.125857545618597,83,1,71
6.34255565171124E-9,5016,2065,27.600033,10.944443022531832,847,1,12
6.3250074561581134E-9,5025,655,41.800087,14.345642903807029,738,3,23
6.276699081351774E-9,5034,471,43.600094,6.14486519352502,710,1,75
6.241245776882214E-9,5043,3651,11.7999935,4.808138626589686,868,2,21
6.191795766763878E-9,5052,1962,28.600037,15.038877466870312,382,2,18
6.174212791679321E-9,5061,3858,9.599996,6.531234796726107,69,2,69
6.1056066438979835E-9,5070,625,42.000088,9.998855537488637,334,3,85
6.0830719636881976E-9,5079,70,47.60011,6.255370029229527,691,1,85
5.965859179947052E-9,5088,1617,32.20005,18.657010324297513,664,3,11
5.911510968300173E-9,5097,2600,22.200012,29.05644700146146,144,3,10
5.873953420282416E-9,5115,891,39.400078,11.996352227495926,395,1,32
5.779390156969859E-9,5125,1915,29.200039,13.973474644094741,565,1,12
5.733935208247221E-9,5134,2035,28.000034,50.352800194512476,666,2,1
5.714888806636886E-9,5143,2277,25.600025,5.669041830887103,351,1,75
5.683008507479024E-9,5151,1184,36.400066,43.78423015236064,52,3,22
5.67642671784806E-9,5160,489,43.400093,9.465195650380888,432,2,70
5.609580511000378E-9,5169,1500,33.400055,88.92668061116541,312,3,1
5.586174453185996E-9,5178,3350,14.799991,10.995941699279959,276,3,20
5.5686761394531555E-9,5187,656,41.800087,16.255563052880298,563,3,24
5.532766043066571E-9,5196,2177,26.600029,11.325259147122498,237,3,49
5.4862845022191916E-9,5205,35,48.00011,7.311248831966194,875,3,87
5.434324894200485E-9,5214,3223,15.9999895,76.02633503760312,10,1,6
5.35746531108506E-9,5223,2952,18.8,9.595048706468383,280,3,36
5.349263387805927E-9,5232,1093,37.40007,12.522727912684234,467,2,33
5.251576400832568E-9,5241,485,43.400093,25.11831251688088,737,2,8
5.236808985288255E-9,5250,2609,22.200012,17.348824535945777,525,2,8
5.226219605752175E-9,5259,549,42.80009,8.912623935870869,816,1,36
5.124495506036789E-9,5268,3639,11.7999935,9.507643734622695,234,2,19
5.064089145091861E-9,5277,2180,26.400028,9.138057652704028,223,1,50
5.0348342626397244E-9,5286,1124,37.00007,31.296357209543014,749,3,5
5.007831250415612E-9,5295,5869,1.0,4.453732892635976,353,2,2
4.927126421200051E-9,5304,2279,25.400024,11.253275840185552,235,3,49
4.874792769091037E-9,5313,531,43.00009,48.54126933384535,11,3,83
4.822888044342445E-9,5322,5201,1.0,1.5027280740343665,138,3,37
4.807921530309464E-9,5331,65,47.60011,42.64366076869213,967,1,2
4.8066344522753106E-9,5340,870,39.60008,10.273626316023737,264,3,99
4.7279910159764375E-9,5349,634,42.000088,24.11170721840039,102,1,32
4.6926564457806815E-9,5358,1839,29.800041,3.8626605806257457,878,1,96
4.580475144332778E-9,5367,1700,31.200047,21.724914444346553,509,3,11
4.565871603028973E-9,5376,3201,16.19999,7.114681187772468,786,1,15
4.521480819095189E-9,5385,2763,20.600006,17.3870073191831,33,2,70
4.481979183209198E-9,5393,2391,24.40002,17.015925739517314,742,3,9
4.480281171126468E-9,5402,1502,33.200054,15.674669161521988,89,1,57
5.637061604619921E-8,5411,6008,1.0,1.0179645424984782,968,2,4
4.471058156443878E-9,5420,2734,21.000008,17.662488208527595,301,2,12
4.4141001900553695E-9,5429,1677,31.600048,71.89055190175579,93,3,5
4.298807765042525E-9,5438,3850,9.799995,4.6563321177791686,216,1,46
4.2308961250814975E-9,5447,2866,19.600002,13.464404693843747,249,3,25
4.2121334657532696E-9,5456,178,46.600105,19.979516437674697,949,2,12
4.208841549807942E-9,5465,208,46.200104,49.40937931750929,996,2,2
4.180908655602048E-9,5474,3819,9.999995,28.79342367568365,555,3,1
4.1649807462898485E-9,5483,4126,6.9999976,9.167483000600134,410,1,5
4.160210218314391E-9,5492,256,45.800102,17.75245309350433,132,2,71
4.097392183931091E-9,5501,946,38.800076,81.11171329486798,337,1,1
4.0421058918943006E-9,5510,841,40.00008,40.36739464981106,880,1,2
4.0412208358124096E-9,5519,964,38.600075,95.65345367340049,402,3,1
4.039007703987821E-9,5528,2937,18.8,73.00311798844679,171,2,1
4.03894050742912E-9,5537,678,41.600086,77.73780998997498,172,3,4
4.004882514001601E-9,5546,2382,24.40002,8.60821805043325,763,2,27
3.994512684871002E-9,5559,340,45.0001,7.259621675467411,802,3,98
3.994236548157829E-9,5574,939,39.000076,79.43547407650493,35,3,13
3.9388997188267424E-9,5583,3767,10.599995,16.021192483108038,558,3,4
3.906024426023777E-9,5592,187,46.400105,22.718581180563344,389,2,20
3.896807581421098E-9,5601,1626,32.00005,13.834625364464504,123,3,86
3.894476918262001E-9,5610,3774,10.399995,18.337130564778484,87,1,9
3.867930230250469E-9,5619,396,44.400097,51.56074370728651,692,3,3
3.844428448488365E-9,5628,3514,13.199992,2.7443279189175303,598,1,83
3.802144700646933E-9,5637,594,42.40009,14.059870575670649,992,2,20
3.7668720207409025E-9,5646,2381,24.40002,36.81642613754119,924,1,1
3.739351290746353E-9,5655,4264,5.599999,10.658876904233585,66,2,17
3.720978430137929E-9,5664,5858,1.0,0.20077782250991094,315,1,59
3.7130464595896854E-9,5673,2221,26.000027,6.1571227344511,284,1,93
3.622952273752549E-9,5682,198,46.400105,22.107333203067846,293,3,32
3.5770017944276222E-9,5691,1262,35.600063,34.153647435145565,88,1,17
3.533701576312839E-9,5700,4497,3.2000005,5.276535555417002,322,1,6
3.4855994388584656E-9,5709,980,38.600075,25.734065822231685,210,1,16
3.4605205363080562E-9,5718,2306,25.200024,30.999855231696007,21,2,52
3.450160051028592E-9,5727,2777,20.400005,9.629512296852258,773,2,18
3.445593197677254E-9,5736,2010,28.200035,9.071440117486956,189,1,74
3.4180064888245724E-9,5745,176,46.600105,13.320328231664776,808,2,31
3.3723601165048284E-9,5754,902,39.200077,7.709591327215693,638,1,60
3.559593044709789E-6,5763,6397,1.0,2.182101064079751,125,2,1
3.3648391163524527E-9,5772,102,47.40011,18.27342699352525,170,3,74
3.348746988481203E-9,5781,4801,1.0,3.413201243054809,111,1,8
3.327558149257408E-9,5790,3061,17.599995,15.155294957341587,857,3,7
3.32116651337719E-9,5799,2287,25.400024,38.99017219030653,47,3,22
3.3030076740719578E-9,5808,2257,25.800026,7.682082788446218,898,2,34
3.3007727370281698E-9,5817,76,47.60011,13.50641111227004,315,3,79
3.2915514649659335E-9,5826,1490,33.400055,24.731741968206155,318,3,16
3.2843118791094093E-9,5835,2758,20.600006,22.883277983387064,40,3,49
3.2837600140455572E-9,5844,1817,30.200043,5.808955975012692,951,3,79
3.281752106556013E-9,5853,991,38.400074,5.578561626138583,789,1,89
3.2800300968331683E-9,5862,3234,15.9999895,17.22591543903018,24,2,73
3.2692551807111276E-9,5871,438,44.000095,41.61407767019412,20,2,71
3.2394825326094678E-9,5880,310,45.2001,17.784123731592285,446,2,29
3.1809949511362547E-9,5889,4166,6.599998,9.755156057626946,362,3,8
3.156768410516208E-9,5898,497,43.400093,75.32843561038901,552,1,1
3.129957452477263E-9,5907,4762,1.0,0.4219728850368456,831,2,28
3.120559413316625E-9,5916,1274,35.600063,39.969459934586745,758,2,3
3.098566927773677E-9,5925,781,40.600082,33.63948732740835,383,2,9
3.098041290236406E-9,5934,1381,34.40006,17.34157978581228,411,1,17
3.0917097783031735E-9,5950,2199,26.200027,17.536836013716606,218,2,25
3.090039575654299E-9,5961,494,43.400093,21.864922741786593,112,1,44
4.784298759067836E-7,5970,6622,1.0,0.10622128906068784,85,1,31
3.0354739847979317E-9,5979,19,48.20011,47.67641777138214,773,3,4
2.9895130225264674E-9,5988,3009,18.199997,13.838427916477906,281,2,19
2.9639912743549995E-9,5997,3957,8.599997,27.36865617627643,290,3,2
2.9451301944792847E-9,6006,1495,33.400055,34.27973815694591,986,2,3
2.939261058802161E-9,6015,2182,26.400028,51.08972138088403,40,3,17
2.921374150656956E-9,6024,711,41.200085,11.143327808295567,401,3,79
2.890998613380398E-9,6033,1307,35.20006,7.696292253134387,693,3,80
2.8867774736415145E-9,6042,2659,21.60001,9.654389922530934,80,1,97
2.8704328192068088E-9,6051,1272,35.600063,30.29223386780427,54,2,45
2.825803862137008E-9,6060,377,44.600098,14.458989462763267,194,2,85
2.822031982734879E-9,6069,1118,37.20007,6.960848294453858,836,3,90
2.8201335320144913E-9,6078,4549,2.8000004,1.483721979120045,558,2,43
2.7663378307345954E-9,6087,444,44.000095,11.240788001186976,369,1,60
2.7243091445834537E-9,6096,457,43.800095,12.504065959004599,464,3,64
2.7129393449725854E-9,6105,5322,1.0,1.5510508467836557,74,2,62
1.9109231089499897E-8,6114,6787,1.0,1.0092541098181464,237,2,20
2.7101685055300977E-9,6123,894,39.400078,54.25963853738999,11,3,76
2.6993322574151253E-9,6132,3737,10.799994,9.868968635023808,62,3,69
